Suburb,Address,Rooms,Price,SellerG,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Type_ord,Type_t,Type_u,Method_S,Method_SA,Method_SP,Method_VB,Price_Scaled,Landsize_scaled,bedroom_x_bathroom,price_per_room,price_per_bathroom,Landsize_log1p
Albert Park,86 Mills St,3,2000000.0,RT,3.3,3206.0,3.0,2.0,1.0,211.0,Port Phillip,-37.847,144.9575,Southern Metropolitan,3280.0,2,False,False,False,False,False,True,2.2690562609952853,-0.19319569307362303,6.0,666666.6666666666,1000000.0,5.356586274672012
Albert Park,129 Kerferd Rd,3,1900000.0,Greg,3.3,3206.0,3.0,1.0,0.0,209.0,Port Phillip,-37.8468,144.9546,Southern Metropolitan,3280.0,2,False,False,True,False,False,False,2.048529394903301,-0.19453377843321062,3.0,633333.3333333334,1900000.0,5.3471075307174685
Albert Park,10/140 Kerferd Rd,2,647000.0,Greg,3.3,3206.0,2.0,1.0,1.0,0.0,Port Phillip,-37.846,144.9542,Southern Metropolitan,3280.0,0,False,True,True,False,False,False,-0.7146722372292618,-0.334363698510114,2.0,323500.0,647000.0,0.0
Albert Park,55 Merton St,3,2100000.0,Marshall,3.3,3206.0,2.0,1.0,1.0,120.0,Port Phillip,-37.8427,144.9546,Southern Metropolitan,3280.0,2,False,False,False,False,True,False,2.4895831270872697,-0.25407857693485847,2.0,700000.0,2100000.0,4.795790545596741
Albert Park,49 Page St,3,2000000.0,Marshall,3.3,3206.0,3.0,1.0,1.0,238.0,Port Phillip,-37.8461,144.9528,Southern Metropolitan,3280.0,2,False,False,False,False,False,False,2.2690562609952853,-0.17513154071919054,3.0,666666.6666666666,2000000.0,5.476463551931511
Albert Park,13/52 Moubray St,1,442500.0,Marshall,3.3,3206.0,1.0,1.0,0.0,0.0,Port Phillip,-37.8421,144.9517,Southern Metropolitan,3280.0,0,False,True,True,False,False,False,-1.1656496783873695,-0.334363698510114,1.0,442500.0,442500.0,0.0
Albert Park,32 Page St,2,1340000.0,Greg,3.3,3206.0,2.0,1.0,0.0,136.0,Port Phillip,-37.846,144.9517,Southern Metropolitan,3280.0,2,False,False,True,False,False,False,0.8135789447881893,-0.24337389405815774,2.0,670000.0,1340000.0,4.919980925828125
Albert Park,34 Richardson St,3,1801000.0,hockingstuart,3.3,3206.0,3.0,1.0,1.0,202.0,Port Phillip,-37.8429,144.9493,Southern Metropolitan,3280.0,2,False,False,True,False,False,False,1.8302077974722368,-0.1992170771917672,3.0,600333.3333333334,1801000.0,5.313205979041787
Albert Park,2b Dundas Pl,3,1532000.0,Chisholm,3.3,3206.0,3.0,3.0,1.0,0.0,Port Phillip,-37.8415,144.9585,Southern Metropolitan,3280.0,2,False,False,True,False,False,False,1.236990527684799,-0.334363698510114,9.0,510666.6666666667,510666.6666666667,0.0
Albert Park,27 Barrett St,4,2140000.0,Greg,3.3,3206.0,3.0,2.0,1.0,183.0,Port Phillip,-37.8434,144.9495,Southern Metropolitan,3280.0,2,False,False,True,False,False,False,2.5777938735240635,-0.21192888810784932,6.0,535000.0,1070000.0,5.214935757608986
Albert Park,44 Greig St,2,1750000.0,Marshall,3.3,3206.0,2.0,1.0,1.0,162.0,Port Phillip,-37.8416,144.9488,Southern Metropolitan,3280.0,2,False,False,True,False,False,False,1.7177390957653247,-0.22597878438351904,2.0,875000.0,1750000.0,5.093750200806762
Albert Park,6 Brooke St,2,980000.0,Greg,3.3,3206.0,2.0,1.0,0.0,79.0,Port Phillip,-37.8387,144.9519,Southern Metropolitan,3280.0,2,False,False,True,False,False,False,0.019682226857045827,-0.2815093268064041,2.0,490000.0,980000.0,4.382026634673881
Albert Park,227a Danks St,3,2030000.0,hockingstuart,3.3,3206.0,3.0,2.0,0.0,152.0,Port Phillip,-37.8488,144.9551,Southern Metropolitan,3280.0,2,False,False,True,False,False,False,2.335214320822881,-0.232669211181457,6.0,676666.6666666666,1015000.0,5.030437921392435
Albert Park,17 Reed St,3,1740000.0,Marshall,3.3,3206.0,3.0,2.0,2.0,147.0,Port Phillip,-37.8448,144.9453,Southern Metropolitan,3280.0,2,False,False,False,False,False,False,1.6956864091561263,-0.23601442458042599,6.0,580000.0,870000.0,4.997212273764115
Albert Park,9 Durham St,1,985000.0,Marshall,3.3,3206.0,1.0,1.0,0.0,81.0,Port Phillip,-37.8411,144.9497,Southern Metropolitan,3280.0,2,False,False,True,False,False,False,0.03070857016164504,-0.2801712414468165,1.0,985000.0,985000.0,4.406719247264253
Alphington,6 Smith St,4,2000000.0,Brace,6.4,3078.0,3.0,2.0,4.0,853.0,Darebin,-37.7707,145.0318,Northern Metropolitan,2211.0,2,False,False,True,False,False,False,2.2690562609952853,0.23632970735399403,6.0,500000.0,1000000.0,6.74993119378857
Alphington,5/6 Yarralea St,3,1110000.0,Jellis,6.4,3078.0,3.0,2.0,2.0,208.0,Yarra,-37.7854,145.0325,Northern Metropolitan,2211.0,2,False,False,True,False,False,False,0.3063671527766254,-0.1952028211130044,6.0,370000.0,555000.0,5.342334251964811
Alphington,136A Fulham Rd,3,1492000.0,Jellis,6.4,3078.0,3.0,2.0,2.0,411.0,Darebin,-37.7713,145.0279,Northern Metropolitan,2211.0,2,False,False,True,False,False,False,1.1487797812480054,-0.05938715711486382,6.0,497333.3333333333,746000.0,6.021023349349527
Alphington,44 Shiers St,4,1717500.0,Collins,6.4,3078.0,4.0,2.0,1.0,599.0,Darebin,-37.7717,145.031,Northern Metropolitan,2211.0,2,False,False,True,False,False,False,1.6460678642854298,0.06639286668636983,8.0,429375.0,858750.0,6.396929655216146
Alphington,3/19 Harker St,2,525500.0,Miles,6.4,3078.0,2.0,1.0,1.0,88.0,Darebin,-37.7791,145.0306,Northern Metropolitan,2211.0,0,False,True,True,False,False,False,-0.9826123795310228,-0.27548794268825993,2.0,262750.0,525500.0,4.48863636973214
Alphington,4/2 Miller St,2,805000.0,Miles,6.4,3078.0,2.0,2.0,3.0,155.0,Darebin,-37.7804,145.0308,Northern Metropolitan,2211.0,1,True,False,True,False,False,False,-0.36623978880392666,-0.23066208314207562,4.0,402500.0,402500.0,5.049856007249537
Alphington,2/5 Yarana Rd,2,465000.0,McGrath,6.4,3078.0,2.0,1.0,1.0,0.0,Darebin,-37.7773,145.0314,Northern Metropolitan,2211.0,0,False,True,True,False,False,False,-1.1160311335166733,-0.334363698510114,2.0,232500.0,465000.0,0.0
Alphington,815 Heidelberg Rd,3,2000000.0,hockingstuart,6.4,3078.0,3.0,3.0,2.0,686.0,Darebin,-37.78,145.0341,Northern Metropolitan,2211.0,2,False,False,False,False,False,False,2.2690562609952853,0.12459957982843008,9.0,666666.6666666666,666666.6666666666,6.532334292222349
Alphington,44 Naroon Rd,3,1540000.0,Nelson,6.4,3078.0,3.0,1.0,2.0,592.0,Darebin,-37.7755,145.0288,Northern Metropolitan,2211.0,2,False,False,True,False,False,False,1.2546326769721579,0.06170956792781326,3.0,513333.3333333333,1540000.0,6.385194398997726
Alphington,3/98 Grange Rd,2,820000.0,Nelson,6.4,3078.0,2.0,1.0,1.0,183.0,Darebin,-37.7747,145.0264,Northern Metropolitan,2211.0,0,False,True,True,False,False,False,-0.333160758890129,-0.21192888810784932,2.0,410000.0,820000.0,5.214935757608986
Alphington,10 Bennett St,4,1830000.0,Nelson,6.4,3078.0,4.0,2.0,2.0,606.0,Darebin,-37.7743,145.0316,Northern Metropolitan,2211.0,2,False,False,True,False,False,False,1.8941605886389121,0.0710761654449264,8.0,457500.0,915000.0,6.408528791059498
Alphington,38 Bennett St,4,2100000.0,Nelson,6.4,3078.0,4.0,2.0,2.0,575.0,Darebin,-37.7723,145.0319,Northern Metropolitan,2211.0,2,False,False,True,False,False,False,2.4895831270872697,0.050335842371318724,8.0,525000.0,1050000.0,6.3561076606958915
Alphington,2c Hamilton St,3,865000.0,hockingstuart,6.4,3078.0,3.0,1.0,1.0,180.0,Darebin,-37.7802,145.0243,Northern Metropolitan,2211.0,2,False,False,False,False,True,False,-0.23392366914873608,-0.2139360161472307,3.0,288333.3333333333,865000.0,5.198497031265826
Alphington,5/5 Yarana Rd,2,390000.0,Nelson,6.4,3078.0,2.0,1.0,1.0,0.0,Darebin,-37.7773,145.0314,Northern Metropolitan,2211.0,0,False,True,False,False,False,True,-1.2814262830856613,-0.334363698510114,2.0,195000.0,390000.0,0.0
Alphington,7/7 Chandler Hwy,2,650000.0,Brace,6.4,3078.0,0.0,1.0,0.0,0.0,Yarra,-37.7848,145.025,Northern Metropolitan,2211.0,1,True,False,False,False,True,False,-0.7080564312465023,-0.334363698510114,0.0,325000.0,650000.0,0.0
Alphington,1/14 Fulham Rd,2,512000.0,Love,6.4,3078.0,2.0,1.0,1.0,0.0,Darebin,-37.7805,145.0262,Northern Metropolitan,2211.0,0,False,True,True,False,False,False,-1.0123835064534406,-0.334363698510114,2.0,256000.0,512000.0,0.0
Alphington,22 Lowther St,3,1165000.0,Barry,6.4,3078.0,3.0,1.0,2.0,979.0,Yarra,-37.7792,145.029,Northern Metropolitan,2211.0,2,False,False,True,False,False,False,0.42765692912721676,0.3206290850080123,3.0,388333.3333333333,1165000.0,6.887552571664617
Alphington,11 Margaret Gr,4,1900000.0,McGrath,6.4,3078.0,4.0,2.0,2.0,556.0,Yarra,-37.7844,145.0225,Northern Metropolitan,2211.0,2,False,False,False,False,True,False,2.048529394903301,0.0376240314552366,8.0,475000.0,950000.0,6.322565239927284
Alphington,6 Naroon Rd,3,1485000.0,McGrath,6.4,3078.0,3.0,0.0,0.0,597.0,Darebin,-37.7781,145.0284,Northern Metropolitan,2211.0,2,False,False,False,False,True,False,1.1333429006215665,0.06505478132678223,,495000.0,,6.393590753950631
Alphington,42 Shiers St,4,1950000.0,Jellis,6.4,3078.0,4.0,2.0,3.0,589.0,Darebin,-37.7719,145.0309,Northern Metropolitan,2211.0,2,False,False,True,False,False,False,2.158792827949293,0.059702439888431866,8.0,487500.0,975000.0,6.380122536899765
Altona,158 Queen St,3,520000.0,Greg,13.8,3018.0,3.0,2.0,1.0,352.0,Hobsons Bay,-37.87,144.825,Western Metropolitan,5301.0,2,False,False,False,False,False,True,-0.9947413571660818,-0.09886067522269779,6.0,173333.33333333334,260000.0,5.8664680569332965
Altona,59 Bracken Gr,5,1525000.0,Greg,13.8,3018.0,5.0,3.0,3.0,729.0,Hobsons Bay,-37.8721,144.8105,Western Metropolitan,5301.0,2,False,False,True,False,False,False,1.2215536470583601,0.1533684150595633,15.0,305000.0,508333.3333333333,6.593044534142437
Altona,1/123 Blyth St,2,720000.0,hockingstuart,13.8,3018.0,2.0,1.0,2.0,292.0,Hobsons Bay,-37.8687,144.8197,Western Metropolitan,5301.0,1,True,False,True,False,False,False,-0.5536876249821133,-0.13900323601032555,2.0,360000.0,720000.0,5.680172609017068
Altona,4 Blyth St,3,1120000.0,Barlow,13.8,3018.0,3.0,1.0,2.0,506.0,Hobsons Bay,-37.8693,144.8375,Western Metropolitan,5301.0,2,False,False,True,False,False,False,0.3284198393858238,0.004171897465546797,3.0,373333.3333333333,1120000.0,6.2285110035911835
Altona,20 Linnet St,4,780000.0,Sweeney,13.8,3018.0,4.0,1.0,4.0,655.0,Hobsons Bay,-37.868,144.8154,Western Metropolitan,5301.0,2,False,False,False,False,False,False,-0.42137150532692275,0.10385925675482241,4.0,195000.0,780000.0,6.486160788944089
Altona,29 Rose St,4,1780000.0,Greg,13.8,3018.0,4.0,3.0,6.0,1057.0,Hobsons Bay,-37.8681,144.819,Western Metropolitan,5301.0,2,False,False,False,False,True,False,1.78389715559292,0.37281441403192844,12.0,445000.0,593333.3333333334,6.964135612418245
Altona,1/170 Blyth St,3,630000.0,Barlow,13.8,3018.0,2.0,1.0,2.0,311.0,Hobsons Bay,-37.8702,144.8143,Western Metropolitan,5301.0,0,False,True,True,False,False,False,-0.7521618044648991,-0.12629142509424343,2.0,210000.0,630000.0,5.7430031878094825
Altona,5/35 Grieve Pde,2,406000.0,hockingstuart,13.8,3018.0,2.0,1.0,1.0,65.0,Hobsons Bay,-37.8693,144.8171,Western Metropolitan,5301.0,0,False,True,False,False,True,False,-1.2461419845109438,-0.2908759243235172,2.0,203000.0,406000.0,4.189654742026425
Altona,156 Maidstone St,3,660000.0,Greg,13.8,3018.0,3.0,1.0,1.0,602.0,Hobsons Bay,-37.8616,144.8116,Western Metropolitan,5301.0,2,False,False,False,False,False,True,-0.6860037446373038,0.06839999472575121,3.0,220000.0,660000.0,6.401917196727186
Altona,11 Keeshan Ct,3,683500.0,Greg,13.8,3018.0,3.0,1.0,1.0,530.0,Hobsons Bay,-37.8594,144.817,Western Metropolitan,5301.0,2,False,False,True,False,False,False,-0.6341799311056876,0.020228921780597903,3.0,227833.33333333334,683500.0,6.274762021241939
Altona,1/136 Queen St,2,580000.0,Barlow,13.8,3018.0,2.0,1.0,1.0,225.0,Hobsons Bay,-37.8696,144.827,Western Metropolitan,5301.0,0,False,True,True,False,False,False,-0.8624252375108913,-0.1838290955565099,2.0,290000.0,580000.0,5.420534999272286
Altona,173 Queen St,3,1335000.0,hockingstuart,13.8,3018.0,3.0,1.0,4.0,777.0,Hobsons Bay,-37.8697,144.8249,Western Metropolitan,5301.0,2,False,False,True,False,False,False,0.80255260148359,0.18548246368966553,3.0,445000.0,1335000.0,6.656726524178391
Altona,1/265 Queen St,3,800000.0,hockingstuart,13.8,3018.0,3.0,2.0,2.0,280.0,Hobsons Bay,-37.8734,144.8143,Western Metropolitan,5301.0,1,True,False,False,False,True,False,-0.3772661321085259,-0.1470317481678511,6.0,266666.6666666667,400000.0,5.638354669333745
Altona,3/26 Grieve Pde,2,510000.0,Village,13.8,3018.0,2.0,1.0,1.0,127.0,Hobsons Bay,-37.8686,144.8182,Western Metropolitan,5301.0,0,False,True,True,False,False,False,-1.0167940437752803,-0.2493952781763019,2.0,255000.0,510000.0,4.852030263919617
Altona,261 Queen St,4,1070000.0,Barlow,13.8,3018.0,4.0,2.0,2.0,695.0,Hobsons Bay,-37.8733,144.8147,Western Metropolitan,5301.0,2,False,False,True,False,False,False,0.2181564063398317,0.13062096394657424,8.0,267500.0,535000.0,6.54534966033442
Altona,4/5 Rose St,2,425000.0,hockingstuart,13.8,3018.0,2.0,1.0,2.0,115.0,Hobsons Bay,-37.871,144.8185,Western Metropolitan,5301.0,0,False,True,True,False,False,False,-1.2042418799534669,-0.25742379033382745,2.0,212500.0,425000.0,4.7535901911063645
Altona,1/60 David St,3,605000.0,Jas,13.8,3018.0,3.0,2.0,2.0,230.0,Hobsons Bay,-37.8646,144.827,Western Metropolitan,5301.0,0,False,True,True,False,False,False,-0.8072935209878952,-0.1804838821575409,6.0,201666.66666666666,302500.0,5.442417710521793
Altona,1A Merritt Ct,3,705000.0,hockingstuart,13.8,3018.0,3.0,2.0,2.0,197.0,Hobsons Bay,-37.8579,144.8181,Western Metropolitan,5301.0,1,True,False,True,False,False,False,-0.586766654895911,-0.20256229059073616,6.0,235000.0,352500.0,5.288267030694535
Altona,4/31 Millers Rd,2,391000.0,Greg,13.8,3018.0,2.0,1.0,1.0,0.0,Hobsons Bay,-37.8678,144.8384,Western Metropolitan,5301.0,0,False,True,False,False,True,False,-1.2792210144247416,-0.334363698510114,2.0,195500.0,391000.0,0.0
Altona,111/112 Pier St,2,440000.0,hockingstuart,13.8,3018.0,2.0,1.0,1.0,0.0,Hobsons Bay,-37.8659,144.83100000000005,Western Metropolitan,5301.0,0,False,True,False,False,True,False,-1.1711628500396694,-0.334363698510114,2.0,220000.0,440000.0,0.0
Altona,24 Wren St,4,845000.0,hockingstuart,13.8,3018.0,4.0,1.0,2.0,745.0,Hobsons Bay,-37.8658,144.8155,Western Metropolitan,5301.0,2,False,False,True,False,False,False,-0.27802904236713294,0.16407309793626404,4.0,211250.0,845000.0,6.61472560020376
Altona,1/152 Blyth St,3,743000.0,Gunn&Co,13.8,3018.0,3.0,2.0,2.0,211.0,Hobsons Bay,-37.8698,144.816,Western Metropolitan,5301.0,1,True,False,False,False,True,False,-0.502966445780957,-0.19319569307362303,6.0,247666.66666666666,371500.0,5.356586274672012
Altona,4/57 Blyth St,3,730000.0,Barlow,13.8,3018.0,3.0,2.0,1.0,69.0,Hobsons Bay,-37.868,144.8286,Western Metropolitan,5301.0,0,False,True,False,False,True,False,-0.5316349383729149,-0.2881997536043421,6.0,243333.33333333334,365000.0,4.248495242049359
Altona,164 Maidstone St,3,635000.0,Sweeney,13.8,3018.0,3.0,1.0,4.0,625.0,Hobsons Bay,-37.8611,144.8114,Western Metropolitan,5301.0,2,False,False,True,False,False,False,-0.7411354611602999,0.08378797636100853,3.0,211666.66666666666,635000.0,6.439350371100098
Altona,3/25 Rayner St,2,620000.0,hockingstuart,13.8,3018.0,2.0,1.0,1.0,168.0,Hobsons Bay,-37.8676,144.8202,Western Metropolitan,5301.0,0,False,True,False,False,True,False,-0.7742144910740976,-0.22196452830475627,2.0,310000.0,620000.0,5.1298987149230735
Altona,3/46 Sargood St,2,447000.0,Burnham,13.8,3018.0,2.0,1.0,1.0,137.0,Hobsons Bay,-37.8655,144.8299,Western Metropolitan,5301.0,0,False,True,True,False,False,False,-1.1557259694132305,-0.24270485137836392,2.0,223500.0,447000.0,4.927253685157205
Altona,1/57 Blyth St,3,730000.0,Barlow,13.8,3018.0,3.0,2.0,1.0,70.0,Hobsons Bay,-37.868,144.8287,Western Metropolitan,5301.0,0,False,True,False,False,True,False,-0.5316349383729149,-0.2875307109245483,6.0,243333.33333333334,365000.0,4.2626798770413155
Altona,22 Fenfield St,3,678000.0,hockingstuart,13.8,3018.0,3.0,1.0,2.0,606.0,Hobsons Bay,-37.8608,144.8124,Western Metropolitan,5301.0,2,False,False,True,False,False,False,-0.6463089087407466,0.0710761654449264,3.0,226000.0,678000.0,6.408528791059498
Altona,5/8 David St,2,580000.0,Biggin,13.8,3018.0,2.0,2.0,1.0,175.0,Hobsons Bay,-37.8687,144.8268,Western Metropolitan,5301.0,0,False,True,False,False,False,False,-0.8624252375108913,-0.2172812295461997,4.0,290000.0,290000.0,5.170483995038151
Altona,1/28 Seves St,3,712000.0,hockingstuart,13.8,3018.0,3.0,1.0,2.0,363.0,Hobsons Bay,-37.8674,144.8375,Western Metropolitan,5301.0,2,False,False,True,False,False,False,-0.5713297742694721,-0.09150120574496604,3.0,237333.33333333334,712000.0,5.8971538676367405
Altona,27 McIntyre Dr,3,840000.0,Greg,13.8,3018.0,3.0,2.0,2.0,534.0,Hobsons Bay,-37.86,144.8245,Western Metropolitan,5301.0,2,False,False,False,False,True,False,-0.28905538567173217,0.022905092499773086,6.0,280000.0,420000.0,6.282266746896006
Altona,4 Boyd St,3,980000.0,Barlow,13.8,3018.0,3.0,1.0,2.0,724.0,Hobsons Bay,-37.8672,144.817,Western Metropolitan,5301.0,2,False,False,True,False,False,False,0.019682226857045827,0.15002320166059432,3.0,326666.6666666667,980000.0,6.586171654854675
Altona,12 Spear Ct,3,605100.0,hockingstuart,13.8,3018.0,3.0,2.0,0.0,265.0,Hobsons Bay,-37.8583,144.8172,Western Metropolitan,5301.0,1,True,False,True,False,False,False,-0.8070729941218032,-0.15706738836475803,6.0,201700.0,302550.0,5.583496308781699
Altona,185 Queen St,3,880000.0,Barlow,13.8,3018.0,3.0,3.0,1.0,577.0,Hobsons Bay,-37.8699,144.8235,Western Metropolitan,5301.0,2,False,False,False,False,False,False,-0.20084463923493845,0.051673927730906316,9.0,293333.3333333333,293333.3333333333,6.359573868672378
Altona,3/20 Mulga St,3,577000.0,Williams,13.8,3018.0,3.0,2.0,1.0,205.0,Hobsons Bay,-37.8684,144.815,Western Metropolitan,5301.0,0,False,True,True,False,False,False,-0.8690410434936509,-0.1972099491523858,6.0,192333.33333333334,288500.0,5.327876168789581
Altona,51 Millers Rd,4,1030000.0,Barlow,13.8,3018.0,4.0,1.0,0.0,797.0,Hobsons Bay,-37.8663,144.8387,Western Metropolitan,5301.0,2,False,False,True,False,False,False,0.12994565990303797,0.19886331728554144,4.0,257500.0,1030000.0,6.682108597449809
Altona,2/119 Railway St N,3,605000.0,Barlow,13.8,3018.0,3.0,1.0,2.0,181.0,Hobsons Bay,-37.8659,144.822,Western Metropolitan,5301.0,0,False,True,True,False,False,False,-0.8072935209878952,-0.21326697346743692,3.0,201666.66666666666,605000.0,5.204006687076795
Altona,24 McIntyre Dr,3,753000.0,Barlow,13.8,3018.0,3.0,2.0,2.0,529.0,Hobsons Bay,-37.8612,144.8247,Western Metropolitan,5301.0,2,False,False,True,False,False,False,-0.4809137591717585,0.019559879100804107,6.0,251000.0,376500.0,6.272877006546167
Altona,104 Maidstone St,2,857000.0,hockingstuart,13.8,3018.0,2.0,2.0,1.0,675.0,Hobsons Bay,-37.8653,144.8129,Western Metropolitan,5301.0,2,False,False,False,False,True,False,-0.2515658184360948,0.11724011035069833,4.0,428500.0,428500.0,6.516193076042964
Altona,49 Bent St,3,1500000.0,Barlow,13.8,3018.0,3.0,1.0,1.0,929.0,Hobsons Bay,-37.8651,144.832,Western Metropolitan,5301.0,2,False,False,True,False,False,False,1.166421930535364,0.2871769510183225,3.0,500000.0,1500000.0,6.835184586147301
Altona,5/57 Blyth St,3,730000.0,Barlow,13.8,3018.0,3.0,2.0,1.0,70.0,Hobsons Bay,-37.868,144.8285,Western Metropolitan,5301.0,0,False,True,False,False,True,False,-0.5316349383729149,-0.2875307109245483,6.0,243333.33333333334,365000.0,4.2626798770413155
Altona,15 Kookaburra St,3,900000.0,Sweeney,13.8,3018.0,3.0,1.0,4.0,697.0,Hobsons Bay,-37.871,144.8075,Western Metropolitan,5301.0,2,False,False,True,False,False,False,-0.1567392660165416,0.13195904930616184,3.0,300000.0,900000.0,6.548219102762372
Altona,219 Civic Pde,3,740000.0,Greg,13.8,3018.0,3.0,1.0,2.0,604.0,Hobsons Bay,-37.8631,144.8195,Western Metropolitan,5301.0,2,False,False,True,False,False,False,-0.5095822517637164,0.06973808008533881,3.0,246666.66666666666,740000.0,6.405228458030842
Altona,3 Curtin Ct,4,931000.0,Sweeney,13.8,3018.0,4.0,2.0,3.0,532.0,Hobsons Bay,-37.8637,144.8365,Western Metropolitan,5301.0,2,False,False,True,False,False,False,-0.08837593752802647,0.021567007140185494,8.0,232750.0,465500.0,6.278521424165844
Altona,2/60 David St,2,535600.0,Compton,13.8,3018.0,2.0,1.0,1.0,154.0,Hobsons Bay,-37.8646,144.8272,Western Metropolitan,5301.0,2,False,False,False,False,True,False,-0.9603391660557323,-0.2313311258218694,2.0,267800.0,535600.0,5.043425116919247
Altona North,45 Hearn St,5,1085000.0,FN,11.1,3025.0,5.0,3.0,6.0,592.0,Hobsons Bay,-37.8388,144.8567,Western Metropolitan,5132.0,2,False,False,True,False,False,False,0.2512354362536293,0.06170956792781326,15.0,217000.0,361666.6666666667,6.385194398997726
Altona North,4 Knapp St,3,781000.0,Jas,11.1,3025.0,3.0,1.0,2.0,533.0,Hobsons Bay,-37.8291,144.835,Western Metropolitan,5132.0,2,False,False,True,False,False,False,-0.4191662366660029,0.02223604981997929,3.0,260333.33333333334,781000.0,6.280395838960195
Altona North,21 Hatherley Gr,3,750000.0,Jas,11.1,3025.0,3.0,1.0,3.0,554.0,Hobsons Bay,-37.8449,144.85,Western Metropolitan,5132.0,2,False,False,False,False,True,False,-0.487529565154518,0.03628594609564901,3.0,250000.0,750000.0,6.318968113746434
